08 19 2018 21 23 00 00000000 00110000   -0.326    0.063    0.014    69    73    77  12.6 1468.5 1484.6 106.1   1.2  -0.2 974.768 967.142   4.47     0 14685    0.332   280.90
08 19 2018 21 24 00 00000000 00110000   -0.329    0.071    0.024    74    76    81  12.6 1468.5 1484.6 105.0   1.1  -0.6 974.697 967.072   4.47     0 14685    0.336   282.15
08 19 2018 21 25 00 00000000 00110000   -0.293    0.085    0.033    72    76    75  12.6 1468.6 1484.6 110.1   1.1  -0.4 974.726 967.101   4.48     0 14686    0.305   286.15
08 19 2018 21 26 00 00000000 00110000   -0.279    0.101    0.041    73    76    79  12.6 1468.6 1484.6 112.6   1.4  -1.1 974.717 967.092   4.48     0 14686    0.297   289.92
08 19 2018 21 27 00 00000000 00110000   -0.289    0.105    0.007    80    78    73  12.6 1468.6 1484.7 109.6   1.3  -0.6 974.746 967.120   4.49     0 14686    0.308   289.98
08 19 2018 21 28 00 00000000 00110000   -0.302    0.107   -0.002    75    74    76  12.6 1468.6 1484.7 109.6   0.9  -1.6 974.839 967.212   4.49     0 14686    0.321   289.52
08 19 2018 21 29 00 00000000 00110000   -0.300    0.078    0.026    71    76    79  12.6 1468.7 1484.7 106.4   1.3  -0.6 974.735 967.110   4.50     0 14687    0.310   284.53
08 19 2018 21 30 00 00000000 00110000   -0.316    0.086    0.037    79    79    80  12.6 1468.7 1484.7 109.7   1.1  -0.7 974.885 967.258   4.50     0 14687    0.328   285.19
08 19 2018 21 31 00 00000000 00110000   -0.314    0.108    0.028    73    78    77  12.6 1468.7 1484.7 109.4   1.3  -0.5 975.120 967.491   4.50     0 14687    0.332   288.99
08 19 2018 21 32 00 00000000 00110000   -0.312    0.090    0.045    71    73    80  12.6 1468.7 1484.7 106.8   1.2  -0.1 975.311 967.680   4.50     0 14687    0.325   286.07
08 19 2018 21 33 00 00000000 00110000   -0.329    0.093    0.044    77    72    76  12.6 1468.6 1484.7 107.6   1.1  -0.2 975.451 967.818   4.49     0 14686    0.341   285.81
08 19 2018 21 34 00 00000000 00110000   -0.317    0.099    0.044    74    75    70  12.6 1468.6 1484.7 108.7   1.2   0.0 975.425 967.793   4.49     0 14686    0.333   287.33
08 19 2018 21 35 00 00000000 00110000   -0.337    0.110    0.010    73    79    70  12.6 1468.6 1484.7 108.3   1.0  -0.6 975.533 967.899   4.49     0 14686    0.354   288.12
08 19 2018 21 36 00 00000000 00110000   -0.298    0.143    0.006    72    76    78  12.6 1468.6 1484.7 115.1   1.0  -1.0 975.473 967.840   4.49     0 14686    0.331   295.55
08 19 2018 21 37 00 00000000 00110000   -0.290    0.143   -0.005    70    73    74  12.6 1468.6 1484.7 118.0   1.3  -0.6 975.478 967.845   4.49     0 14686    0.323   296.16
08 19 2018 21 38 00 00000000 00110000   -0.253    0.155    0.019    75    76    73  12.6 1468.7 1484.7 120.7   1.6  -0.4 975.403 967.771   4.50     0 14687    0.296   301.47
08 19 2018 21 39 00 00000000 00110000   -0.250    0.146    0.000    67    75    73  12.6 1468.7 1484.8 116.0   0.9  -0.4 975.343 967.711   4.51     0 14687    0.289   300.24
08 19 2018 21 40 00 00000000 00110000   -0.257    0.101   -0.018    74    73    73  12.6 1468.8 1484.9 115.1   1.7  -0.7 975.287 967.656   4.53     0 14688    0.276   291.49
08 19 2018 21 41 00 00000000 00110000   -0.262    0.152    0.039    69    73    73  12.6 1468.8 1484.9 121.6   1.0  -0.3 975.158 967.528   4.54     0 14688    0.303   300.08
08 19 2018 21 42 00 00000000 00110000   -0.271    0.124   -0.013    70    75    75  12.6 1468.9 1484.9 115.7   1.3  -0.2 975.162 967.532   4.55     0 14689    0.298   294.65
08 19 2018 21 43 00 00000000 00110000   -0.292    0.156    0.014    76    78    73  12.6 1469.0 1485.0 119.4   1.7  -0.3 975.116 967.487   4.57     0 14690    0.331   298.05
08 19 2018 21 44 00 00000000 00110000   -0.260    0.134    0.072    72    72    75  12.6 1469.0 1485.1 121.0   1.2   0.1 975.018 967.390   4.58     0 14690    0.293   297.36
08 19 2018 21 45 00 00000000 00110000   -0.295    0.101    0.022    73    77    72  12.6 1469.0 1485.1 115.1   1.6  -0.3 975.053 967.424   4.59     0 14690    0.312   288.90
08 19 2018 21 46 00 00000000 00110000   -0.255    0.162   -0.024    75    70    75  12.6 1469.1 1485.1 123.2   1.1   0.4 974.971 967.343   4.60     0 14691    0.302   302.41
08 19 2018 21 47 00 00000000 00110000   -0.247    0.153    0.011    76    77    70  12.6 1469.1 1485.2 124.3   1.4   0.2 974.898 967.271   4.62     0 14691    0.290   301.75
08 19 2018 21 48 00 00000000 00110000   -0.282    0.119    0.015    72    78    75  12.6 1469.1 1485.2 112.8   1.8  -0.8 974.975 967.347   4.62     0 14691    0.306   292.93
08 19 2018 21 49 00 00000000 00110000   -0.276    0.115    0.001    75    74    74  12.6 1469.1 1485.3 113.3   1.6  -0.4 975.031 967.403   4.63     0 14691    0.299   292.66
08 19 2018 21 50 00 00000000 00110000   -0.315    0.150    0.029    75    73    74  12.6 1469.1 1485.3 115.6   1.6  -0.5 974.983 967.355   4.63     0 14691    0.349   295.38
08 19 2018 21 51 00 00000000 00110000   -0.290    0.166   -0.014    70    72    73  12.6 1469.2 1485.3 117.7   1.8  -0.3 974.888 967.261   4.64     0 14692    0.334   299.74
08 19 2018 21 52 00 00000000 00110000   -0.283    0.182    0.011    73    72    76  12.6 1469.2 1485.3 120.5   1.5  -0.5 974.891 967.264   4.64     0 14692    0.337   302.74
08 19 2018 21 53 00 00000000 00110000   -0.300    0.186   -0.006    75    75    75  12.6 1469.1 1485.3 121.3   1.3  -0.6 974.911 967.284   4.63     0 14691    0.353   301.78
08 19 2018 21 54 00 00000000 00110000   -0.278    0.165   -0.012    72    74    72  12.6 1469.1 1485.3 120.0   1.4   0.0 974.833 967.207   4.63     0 14691    0.323   300.66
08 19 2018 21 55 00 00000000 00110000   -0.272    0.180    0.008    75    73    76  12.6 1469.1 1485.3 123.6   2.2  -0.1 974.831 967.205   4.63     0 14691    0.326   303.49
08 19 2018 21 56 00 00000000 00110000   -0.264    0.158    0.013    74    79    73  12.6 1469.1 1485.3 122.9   1.6  -0.6 974.879 967.252   4.63     0 14691    0.307   300.87
08 19 2018 21 57 00 00000000 00110000   -0.287    0.156    0.024    74    72    73  12.6 1469.1 1485.3 117.4   1.8  -0.7 974.848 967.221   4.63     0 14691    0.327   298.47
08 19 2018 21 58 00 00000000 00110000   -0.260    0.178    0.027    77    78    73  12.6 1469.1 1485.3 124.8   1.9  -0.1 974.939 967.311   4.63     0 14691    0.315   304.40
08 19 2018 21 59 00 00000000 00110000   -0.293    0.161   -0.007    79    73    74  12.6 1469.1 1485.3 123.1   1.2   0.0 974.908 967.281   4.63     0 14691    0.334   298.73
08 19 2018 22 00 00 00000000 00110000   -0.279    0.164    0.005    75    76    76  12.6 1469.1 1485.3 122.3   2.2   0.2 974.869 967.242   4.63     0 14691    0.324   300.41
08 19 2018 22 01 00 00000000 00110000   -0.277    0.173    0.026    78    74    73  12.6 1469.1 1485.3 122.1   1.6  -0.1 974.821 967.195   4.63     0 14691    0.327   301.97
08 19 2018 22 02 00 00000000 00110000   -0.281    0.156    0.024    73    75    72  12.6 1469.1 1485.3 120.8   1.5  -0.6 974.849 967.222   4.63     0 14691    0.321   298.98
08 19 2018 22 03 00 00000000 00110000   -0.258    0.180    0.019    72    74    76  12.6 1469.1 1485.3 123.1   1.4  -0.5 974.836 967.210   4.63     0 14691    0.314   304.92
08 19 2018 22 04 00 00000000 00110000   -0.254    0.187    0.031    75    77    72  12.6 1469.2 1485.3 126.5   1.4   0.0 974.848 967.221   4.64     0 14692    0.315   306.39
08 19 2018 22 05 00 00000000 00110000   -0.261    0.166    0.027    72    74    76  12.6 1469.2 1485.3 121.2   1.3  -0.1 974.925 967.298   4.64     0 14692    0.309   302.44
08 19 2018 22 06 00 00000000 00110000   -0.246    0.172    0.022    72    71    71  12.6 1469.2 1485.3 126.1   1.9  -0.1 975.040 967.411   4.64     0 14692    0.300   304.98
08 19 2018 22 07 00 00000000 00110000   -0.274    0.153    0.049    73    75    75  12.6 1469.1 1485.3 121.0   1.4  -0.5 975.114 967.485   4.63     0 14691    0.314   299.13
08 19 2018 22 08 00 00000000 00110000   -0.267    0.176    0.025    73    75    78  12.6 1469.1 1485.3 123.0   1.4   0.1 975.172 967.542   4.63     0 14691    0.320   303.39
08 19 2018 22 09 00 00000000 00110000   -0.249    0.170    0.024    74    75    76  12.6 1469.1 1485.3 122.3   1.1  -0.1 975.197 967.567   4.63     0 14691    0.301   304.33
08 19 2018 22 10 00 00000000 00110000   -0.238    0.190    0.021    74    75    74  12.6 1469.1 1485.3 127.9   1.5  -0.1 975.280 967.649   4.63     0 14691    0.304   308.66
08 19 2018 22 11 00 00000000 00110000   -0.247    0.170    0.004    69    73    72  12.6 1469.1 1485.3 124.8   1.2   0.3 975.329 967.698   4.63     0 14691    0.300   304.55
08 19 2018 22 12 00 00000000 00110000   -0.242    0.199   -0.014    72    73    75  12.6 1469.1 1485.3 128.9   1.8   0.0 975.213 967.583   4.63     0 14691    0.313   309.50
08 19 2018 22 13 00 00000000 00110000   -0.221    0.188   -0.010    73    77    74  12.6 1469.1 1485.3 131.0   1.3   0.5 975.215 967.585   4.63     0 14691    0.290   310.34
08 19 2018 22 14 00 00000000 00110000   -0.195    0.202   -0.006    72    71    70  12.6 1469.1 1485.3 134.2   1.8  -0.2 975.208 967.578   4.63     0 14691    0.281   316.02
08 19 2018 22 15 00 00000000 00110000   -0.222    0.198    0.016    67    67    69  12.6 1469.2 1485.3 132.0   1.5   0.3 975.018 967.390   4.64     0 14692    0.298   311.70
08 19 2018 22 16 00 00000000 00110000   -0.220    0.205    0.017    69    73    74  12.6 1469.2 1485.3 129.6   1.7  -0.4 975.005 967.377   4.64     0 14692    0.301   312.96
08 19 2018 22 17 00 00000000 00110000   -0.250    0.194    0.016    74    69    70  12.6 1469.2 1485.3 130.2   1.3   0.1 975.005 967.377   4.64     0 14692    0.316   307.86
08 19 2018 22 18 00 00000000 00110000   -0.171    0.176    0.004    72    72    71  12.6 1469.2 1485.3 137.0   1.2   0.2 975.028 967.400   4.64     0 14692    0.245   315.84
08 19 2018 22 19 00 00000000 00110000   -0.200    0.208    0.026    70    73    71  12.6 1469.2 1485.3 138.5   1.3   0.3 974.891 967.264   4.65     0 14692    0.289   316.13
08 19 2018 22 20 00 00000000 00110000   -0.195    0.217    0.011    71    69    70  12.6 1469.2 1485.3 134.5   1.4   0.5 974.820 967.194   4.65     0 14692    0.292   318.09
08 19 2018 22 21 00 00000000 00110000   -0.218    0.180   -0.003    74    70    78  12.6 1469.2 1485.3 131.9   1.7   0.4 974.764 967.138   4.65     0 14692    0.283   309.49
08 19 2018 22 22 00 00000000 00110000   -0.238    0.191    0.051    77    71    71  12.6 1469.2 1485.3 128.2   1.7  -0.3 974.684 967.059   4.65     0 14692    0.305   308.81
08 19 2018 22 23 00 00000000 00110000   -0.201    0.180    0.016    70    73    69  12.6 1469.2 1485.3 132.5   1.3   0.6 974.710 967.085   4.65     0 14692    0.270   311.81
08 19 2018 22 24 00 00000000 00110000   -0.214    0.205   -0.005    69    74    70  12.6 1469.2 1485.3 133.9   1.4   0.5 974.769 967.143   4.65     0 14692    0.297   313.76
08 19 2018 22 25 00 00000000 00110000   -0.199    0.188    0.015    69    70    67  12.6 1469.2 1485.3 135.2   1.2   0.3 974.715 967.090   4.65     0 14692    0.274   313.35
08 19 2018 22 26 00 00000000 00110000   -0.190    0.204   -0.007    71    67    72  12.6 1469.2 1485.3 136.9   1.2   0.4 974.657 967.032   4.65     0 14692    0.279   317.06
08 19 2018 22 27 00 00000000 00110000   -0.181    0.185    0.032    65    73    71  12.6 1469.3 1485.4 134.7   1.4   0.3 974.652 967.027   4.66     0 14693    0.259   315.63
08 19 2018 22 28 00 00000000 00110000   -0.164    0.212    0.037    70    77    69  12.6 1469.3 1485.4 144.2   1.4  -0.1 974.651 967.026   4.66     0 14693    0.268   322.35
08 19 2018 22 29 00 00000000 00110000   -0.218    0.179    0.002    70    72    73  12.6 1469.3 1485.4 137.9   1.9   1.0 974.719 967.094   4.66     0 14693    0.282   309.33
08 19 2018 22 30 00 00000000 00110000   -0.193    0.169   -0.014    70    70    72  12.6 1469.3 1485.4 135.4   1.4   0.3 974.674 967.049   4.66     0 14693    0.256   311.16
08 19 2018 22 31 00 00000000 00110000   -0.228    0.186    0.029    73    72    71  12.6 1469.3 1485.4 134.8   1.2   0.6 974.733 967.108   4.66     0 14693    0.295   309.15
08 19 2018 22 32 00 00000000 00110000   -0.235    0.171    0.054    72    69    71  12.6 1469.3 1485.4 131.8   1.4   0.2 974.829 967.203   4.66     0 14693    0.290   306.07
08 19 2018 22 33 00 00000000 00110000   -0.194    0.179    0.040    74    69    71  12.6 1469.3 1485.4 134.8   1.1   0.4 974.841 967.214   4.66     0 14693    0.264   312.67
08 19 2018 22 34 00 00000000 00110000   -0.197    0.190   -0.006    71    80    76  12.6 1469.2 1485.3 136.3   1.5   0.6 974.892 967.265   4.65     0 14692    0.274   313.95
08 19 2018 22 35 00 00000000 00110000   -0.229    0.204   -0.011    70    69    73  12.6 1469.2 1485.3 132.0   1.8   0.1 974.858 967.231   4.65     0 14692    0.307   311.66
08 19 2018 22 36 00 00000000 00110000   -0.181    0.209    0.015    77    78    76  12.6 1469.2 1485.3 136.9   1.4   0.2 974.902 967.275   4.65     0 14692    0.277   319.15
08 19 2018 22 37 00 00000000 00110000   -0.248    0.207    0.032    73    72    75  12.6 1469.2 1485.3 130.1   2.0   0.5 974.865 967.238   4.65     0 14692    0.323   309.92
08 19 2018 22 38 00 00000000 00110000   -0.235    0.178    0.016    70    70    77  12.6 1469.2 1485.3 131.5   1.6   0.5 974.847 967.220   4.65     0 14692    0.294   307.18
08 19 2018 22 39 00 00000000 00110000   -0.238    0.214    0.006    69    70    74  12.6 1469.2 1485.3 134.7   1.7   1.2 974.994 967.366   4.64     0 14692    0.320   312.05
08 19 2018 22 40 00 00000000 00110000   -0.252    0.205    0.003    71    72    78  12.6 1469.2 1485.3 132.5   1.9   0.5 974.996 967.368   4.64     0 14692    0.325   309.19
08 19 2018 22 41 00 00000000 00110000   -0.204    0.225    0.055    73    70    76  12.6 1469.2 1485.3 133.0   1.6   0.2 975.094 967.465   4.64     0 14692    0.304   317.83
08 19 2018 22 42 00 00000000 00110000   -0.217    0.225    0.040    73    75    75  12.6 1469.2 1485.3 132.2   2.0   0.3 975.025 967.397   4.64     0 14692    0.313   316.05
08 19 2018 22 43 00 00000000 00110000   -0.218    0.237    0.005    73    72    79  12.6 1469.1 1485.3 136.9   1.6   0.2 975.099 967.470   4.63     0 14691    0.322   317.29
08 19 2018 22 44 00 00000000 00110000   -0.226    0.219    0.001    76    70    71  12.6 1469.1 1485.3 137.3   1.8   0.7 975.032 967.404   4.63     0 14691    0.315   314.09
08 19 2018 22 45 00 00000000 00110000   -0.227    0.178   -0.039    75    72    77  12.6 1469.1 1485.3 133.3   2.2   0.4 975.108 967.479   4.63     0 14691    0.289   308.03
08 19 2018 22 46 00 00000000 00110000   -0.216    0.212   -0.011    72    74    73  12.6 1469.1 1485.2 136.8   1.9   0.3 975.143 967.513   4.62     0 14691    0.303   314.46
08 19 2018 22 47 00 00000000 00110000   -0.198    0.225   -0.017    73    75    70  12.6 1469.1 1485.2 139.0   2.0   0.5 975.173 967.543   4.62     0 14691    0.300   318.69
08 19 2018 22 48 00 00000000 00110000   -0.231    0.222   -0.044    71    72    73  12.6 1469.1 1485.2 136.5   2.1   0.5 975.087 967.458   4.62     0 14691    0.320   313.98
08 19 2018 22 49 00 00000000 00110000   -0.213    0.204   -0.026    71    74    70  12.6 1469.1 1485.2 133.5   2.0   1.0 974.996 967.368   4.62     0 14691    0.295   313.75
08 19 2018 22 50 00 00000000 00110000   -0.227    0.215   -0.001    73    72    71  12.6 1469.1 1485.2 134.8   2.4   0.4 975.016 967.388   4.62     0 14691    0.313   313.43
08 19 2018 22 51 00 00000000 00110000   -0.206    0.216    0.001    73    75    73  12.6 1469.1 1485.2 140.9   1.7   0.7 975.023 967.395   4.62     0 14691    0.299   316.37
08 19 2018 22 52 00 00000000 00110000   -0.223    0.181    0.028    69    73    81  12.6 1469.1 1485.2 136.5   2.4   0.3 974.962 967.334   4.62     0 14691    0.288   309.01
08 19 2018 22 53 00 00000000 00110000   -0.253    0.179    0.011    70    73    73  12.6 1469.1 1485.2 131.9   2.4   0.6 974.952 967.324   4.62     0 14691    0.310   305.30
08 19 2018 22 54 00 00000000 00110000   -0.218    0.211   -0.014    69    69    73  12.6 1469.1 1485.2 136.1   1.8   0.4 974.952 967.324   4.62     0 14691    0.304   314.06
08 19 2018 22 55 00 00000000 00110000   -0.221    0.186    0.004    71    76    74  12.6 1469.1 1485.2 134.8   2.2   0.9 975.007 967.379   4.62     0 14691    0.289   310.04
08 19 2018 22 56 00 00000000 00110000   -0.190    0.212   -0.004    70    70    78  12.6 1469.1 1485.2 138.4   1.8  -0.2 974.991 967.363   4.61     0 14691    0.285   318.16
08 19 2018 22 57 00 00000000 00110000   -0.228    0.193    0.022    72    71    77  12.6 1469.1 1485.2 130.9   2.0   1.0 975.031 967.403   4.61     0 14691    0.299   310.20
08 19 2018 22 58 00 00000000 00110000   -0.222    0.162    0.038    69    69    78  12.6 1469.1 1485.2 125.4   1.8   0.0 974.986 967.358   4.61     0 14691    0.275   306.03
08 19 2018 22 59 00 00000000 00110000   -0.215    0.166    0.024    70    70    74  12.6 1469.1 1485.2 129.0   2.1   0.1 974.956 967.328   4.61     0 14691    0.272   307.59
08 19 2018 23 00 00 00000000 00110000   -0.168    0.178    0.021    73    70    73  12.6 1469.1 1485.2 138.3   1.7   0.4 974.965 967.337   4.61     0 14691    0.245   316.67
08 19 2018 23 01 00 00000000 00110000   -0.216    0.146    0.017    70    70    76  12.6 1469.1 1485.2 125.9   2.1   0.8 974.973 967.345   4.61     0 14691    0.261   303.94
08 19 2018 23 02 00 00000000 00110000   -0.212    0.176    0.028    69    74    72  12.6 1469.1 1485.2 132.1   1.9   0.7 974.900 967.273   4.61     0 14691    0.276   309.64
08 19 2018 23 03 00 00000000 00110000   -0.227    0.156    0.016    73    69    73  12.6 1469.1 1485.2 128.4   1.8   0.3 975.002 967.374   4.61     0 14691    0.276   304.39
08 19 2018 23 04 00 00000000 00110000   -0.246    0.171   -0.003    71    74    70  12.6 1469.1 1485.2 131.3   2.1  -0.4 975.041 967.412   4.61     0 14691    0.299   304.82
08 19 2018 23 05 00 00000000 00110000   -0.242    0.136   -0.003    69    71    72  12.6 1469.1 1485.2 123.2   2.1   0.3 975.031 967.403   4.61     0 14691    0.277   299.46
08 19 2018 23 06 00 00000000 00110000   -0.250    0.152   -0.031    69    75    74  12.6 1469.1 1485.2 123.9   2.1  -0.1 975.106 967.477   4.61     0 14691    0.292   301.27
08 19 2018 23 07 00 00000000 00110000   -0.206    0.182    0.012    69    73    72  12.6 1469.1 1485.2 131.0   1.8   0.4 975.109 967.480   4.61     0 14691    0.275   311.42
08 19 2018 23 08 00 00000000 00110000   -0.177    0.166   -0.026    70    71    72  12.6 1469.1 1485.2 130.8   2.1  -0.3 975.008 967.380   4.61     0 14691    0.242   313.14
08 19 2018 23 09 00 00000000 00110000   -0.210    0.123    0.004    70    71    73  12.6 1469.1 1485.2 123.6   1.9   0.1 974.767 967.141   4.61     0 14691    0.244   300.39
08 19 2018 23 10 00 00000000 00110000   -0.160    0.156    0.016    74    65    74  12.6 1469.1 1485.2 134.2   1.7   0.5 974.773 967.147   4.62     0 14691    0.223   314.27
08 19 2018 23 11 00 00000000 00110000   -0.203    0.153   -0.012    72    71    71  12.6 1469.1 1485.2 130.2   2.1  -0.1 974.765 967.139   4.62     0 14691    0.254   306.92
08 19 2018 23 12 00 00000000 00110000   -0.210    0.173    0.006    68    67    75  12.6 1469.1 1485.2 135.1   1.4   0.4 974.770 967.144   4.62     0 14691    0.272   309.42
08 19 2018 23 13 00 00000000 00110000   -0.207    0.182   -0.010    70    71    76  12.6 1469.1 1485.2 130.1   1.7   0.2 974.822 967.196   4.62     0 14691    0.276   311.28
08 19 2018 23 14 00 00000000 00110000   -0.215    0.133    0.026    67    68    68  12.6 1469.1 1485.2 127.5   1.8   0.3 974.924 967.297   4.62     0 14691    0.253   301.79
08 19 2018 23 15 00 00000000 00110000   -0.210    0.144    0.004    68    68    72  12.6 1469.1 1485.2 125.8   1.7   0.0 974.885 967.258   4.62     0 14691    0.255   304.32
08 19 2018 23 16 00 00000000 00110000   -0.198    0.130    0.038    68    70    68  12.6 1469.1 1485.2 127.8   1.8   0.4 974.847 967.220   4.62     0 14691    0.237   303.35
08 19 2018 23 17 00 00000000 00110000   -0.203    0.159   -0.008    70    71    69  12.6 1469.1 1485.3 127.8   1.6   0.2 974.900 967.273   4.63     0 14691    0.258   307.99
08 19 2018 23 18 00 00000000 00110000   -0.223    0.162    0.005    70    66    69  12.6 1469.1 1485.3 125.5   2.1  -0.3 974.916 967.289   4.63     0 14691    0.276   305.90
08 19 2018 23 19 00 00000000 00110000   -0.242    0.164    0.002    71    69    71  12.6 1469.1 1485.3 130.1   2.0   0.3 974.923 967.296   4.63     0 14691    0.292   304.13
08 19 2018 23 20 00 00000000 00110000   -0.214    0.170    0.013    73    77    70  12.6 1469.1 1485.3 132.0   2.3   0.3 975.036 967.407   4.63     0 14691    0.273   308.40
08 19 2018 23 21 00 00000000 00110000   -0.216    0.161    0.002    70    68    73  12.6 1469.1 1485.3 132.4   1.9   0.4 975.057 967.428   4.63     0 14691    0.270   306.61
08 19 2018 23 22 00 00000000 00110000   -0.241    0.143    0.028    68    68    69  12.6 1469.1 1485.2 122.8   2.0   0.3 975.013 967.385   4.62     0 14691    0.280   300.64
08 19 2018 23 23 00 00000000 00110000   -0.218    0.169    0.013    69    72    72  12.6 1469.1 1485.2 129.1   2.1   0.7 975.057 967.428   4.62     0 14691    0.276   307.71
08 19 2018 23 24 00 00000000 00110000   -0.198    0.166    0.011    70    71    71  12.6 1469.1 1485.2 131.4   1.8   1.1 974.872 967.245   4.62     0 14691    0.258   309.92
08 19 2018 23 25 00 00000000 00110000   -0.196    0.143    0.030    68    66    70  12.6 1469.1 1485.2 130.2   2.0   0.9 974.900 967.273   4.62     0 14691    0.242   306.01
08 19 2018 23 26 00 00000000 00110000   -0.226    0.195   -0.038    74    70    70  12.6 1469.1 1485.2 132.8   2.0   0.7 974.903 967.276   4.62     0 14691    0.299   310.75
08 19 2018 23 27 00 00000000 00110000   -0.225    0.152   -0.002    68    71    73  12.6 1469.1 1485.2 128.2   2.1   0.9 974.866 967.239   4.62     0 14691    0.272   303.93
08 19 2018 23 28 00 00000000 00110000   -0.218    0.158   -0.015    68    70    67  12.6 1469.1 1485.2 127.0   2.0   0.3 974.770 967.144   4.62     0 14691    0.269   305.84
08 19 2018 23 29 00 00000000 00110000   -0.202    0.154   -0.009    73    69    69  12.6 1469.1 1485.2 129.0   1.9   0.9 974.801 967.175   4.62     0 14691    0.254   307.23
08 19 2018 23 30 00 00000000 00110000   -0.188    0.161   -0.059    69    71    68  12.6 1469.1 1485.2 128.5   2.3   0.4 974.810 967.184   4.62     0 14691    0.247   310.53
08 19 2018 23 31 00 00000000 00110000   -0.233    0.144   -0.011    71    69    69  12.6 1469.1 1485.2 126.6   2.0   0.6 974.896 967.269   4.62     0 14691    0.273   301.69
08 19 2018 23 32 00 00000000 00110000   -0.217    0.144   -0.022    68    71    72  12.6 1469.1 1485.2 128.2   2.0   0.5 974.763 967.137   4.62     0 14691    0.260   303.44
08 19 2018 23 33 00 00000000 00110000   -0.214    0.148   -0.006    66    67    68  12.6 1469.1 1485.2 127.3   2.0   0.7 974.656 967.031   4.62     0 14691    0.260   304.55
08 19 2018 23 34 00 00000000 00110000   -0.207    0.141   -0.017    68    69    67  12.6 1469.1 1485.2 129.2   2.3   0.2 974.603 966.979   4.62     0 14691    0.250   304.14
08 19 2018 23 35 00 00000000 00110000   -0.222    0.158    0.002    66    68    67  12.6 1469.1 1485.2 125.7   2.2   0.1 974.629 967.005   4.62     0 14691    0.273   305.34
08 19 2018 23 36 00 00000000 00110000   -0.229    0.122    0.007    74    66    66  12.6 1469.1 1485.3 123.5   2.2   0.4 974.555 966.931   4.63     0 14691    0.260   298.06
08 19 2018 23 37 00 00000000 00110000   -0.193    0.152   -0.009    68    68    66  12.6 1469.1 1485.3 126.0   2.0   0.0 974.778 967.152   4.63     0 14691    0.246   308.14
08 19 2018 23 38 00 00000000 00110000   -0.216    0.151    0.001    71    68    72  12.6 1469.1 1485.3 126.8   1.8   1.2 974.797 967.171   4.63     0 14691    0.264   304.85
08 19 2018 23 39 00 00000000 00110000   -0.209    0.150   -0.011    70    71    79  12.6 1469.1 1485.3 128.2   2.0  -0.1 974.796 967.170   4.63     0 14691    0.257   305.56
08 19 2018 23 40 00 00000000 00110000   -0.212    0.156   -0.009    74    72    72  12.6 1469.1 1485.3 128.6   2.1   0.4 974.822 967.196   4.63     0 14691    0.263   306.25
08 19 2018 23 41 00 00000000 00110000   -0.197    0.169   -0.001    68    66    70  12.6 1469.1 1485.3 131.3   1.4   0.5 974.847 967.220   4.63     0 14691    0.260   310.58
08 19 2018 23 42 00 00000000 00110000   -0.187    0.133   -0.024    67    69    70  12.6 1469.2 1485.3 126.5   2.1   1.0 974.836 967.210   4.64     0 14692    0.230   305.51
08 19 2018 23 43 00 00000000 00110000   -0.185    0.135    0.017    65    68    69  12.6 1469.2 1485.3 125.9   2.2   0.3 974.762 967.136   4.64     0 14692    0.229   306.21
08 19 2018 23 44 00 00000000 00110000   -0.200    0.136   -0.006    68    69    71  12.6 1469.2 1485.3 129.3   2.3   0.2 974.795 967.169   4.64     0 14692    0.242   304.29
08 19 2018 23 45 00 00000000 00110000   -0.202    0.140   -0.017    65    69    68  12.6 1469.2 1485.3 125.0   1.9   0.8 974.706 967.081   4.64     0 14692    0.246   304.61
08 19 2018 23 46 00 00000000 00110000   -0.205    0.140    0.000    68    65    69  12.6 1469.2 1485.3 125.2   1.9   0.3 974.828 967.202   4.64     0 14692    0.248   304.21
08 19 2018 23 47 00 00000000 00110000   -0.199    0.141    0.010    66    67    66  12.6 1469.2 1485.3 125.5   2.1   0.0 974.805 967.179   4.64     0 14692    0.244   305.21
08 19 2018 23 48 00 00000000 00110000   -0.195    0.142    0.011    66    67    69  12.6 1469.2 1485.3 124.4   2.1   0.0 974.874 967.247   4.64     0 14692    0.241   305.96
08 19 2018 23 49 00 00000000 00110000   -0.191    0.157    0.010    71    68    74  12.6 1469.2 1485.3 127.8   1.8   0.1 974.801 967.175   4.64     0 14692    0.247   309.36
08 19 2018 23 50 00 00000000 00110000   -0.213    0.117   -0.018    64    67    70  12.6 1469.2 1485.3 118.7   2.3   0.0 974.804 967.178   4.64     0 14692    0.243   298.80
08 19 2018 23 51 00 00000000 00110000   -0.211    0.151    0.017    65    67    65  12.6 1469.2 1485.3 126.0   1.8   0.6 974.778 967.152   4.64     0 14692    0.259   305.49
08 19 2018 23 52 00 00000000 00110000   -0.223    0.131   -0.014    65    68    68  12.6 1469.2 1485.3 124.4   2.3   0.2 974.729 967.104   4.64     0 14692    0.259   300.47
08 19 2018 23 53 00 00000000 00110000   -0.224    0.126    0.045    69    67    67  12.6 1469.2 1485.3 124.2   2.1   0.6 974.828 967.202   4.64     0 14692    0.258   299.38
08 19 2018 23 54 00 00000000 00110000   -0.206    0.158    0.020    63    70    66  12.6 1469.2 1485.3 131.2   2.0   0.4 974.848 967.221   4.64     0 14692    0.260   307.41
